"studentid","teacher","student_house","teacher_house","grade"
58847040,"Trelawney","Gryffindor","Ravenclaw",57.06528567902548
58847040,"McGonagall","Gryffindor","Gryffindor",62.57870147002397
54710145,"Dumbledore","Ravenclaw","Gryffindor",56.77153007828393
54710145,"Snape","Ravenclaw","Slytherin",62.78421206242249
54710145,"Flitwick","Ravenclaw","Ravenclaw",62.65919136068842
54710145,"Lupin","Ravenclaw","Gryffindor",71.41553293048582
54710145,"Sprout","Ravenclaw","Hufflepuff",48.41962181914866
54710145,"Trelawney","Ravenclaw","Ravenclaw",68.15056332306835
54710145,"McGonagall","Ravenclaw","Gryffindor",70.49961256086632
56585129,"Dumbledore","Ravenclaw","Gryffindor",65.91745902317074
56585129,"Snape","Ravenclaw","Slytherin",49.900191440492975
56585129,"Flitwick","Ravenclaw","Ravenclaw",79.15063332937115
56585129,"Lupin","Ravenclaw","Gryffindor",86.15586524528274
56585129,"Sprout","Ravenclaw","Hufflepuff",55.16320526870786
56585129,"Trelawney","Ravenclaw","Ravenclaw",74.18318102717605
56585129,"McGonagall","Ravenclaw","Gryffindor",67.88884833765759
51856853,"Dumbledore","Hufflepuff","Gryffindor",43.52945709732216
51856853,"Snape","Hufflepuff","Slytherin",28.871753701857465
51856853,"Flitwick","Hufflepuff","Ravenclaw",44.56275559067009
51856853,"Lupin","Hufflepuff","Gryffindor",59.47669767319036
51856853,"Sprout","Hufflepuff","Hufflepuff",31.524462403078687
51856853,"Trelawney","Hufflepuff","Ravenclaw",43.817528869714
51856853,"McGonagall","Hufflepuff","Gryffindor",50.731656742654735
56348692,"Dumbledore","Gryffindor","Gryffindor",65.11792519952476
56348692,"Snape","Gryffindor","Slytherin",45.14351236452265
56348692,"Flitwick","Gryffindor","Ravenclaw",68.01431891391246
56348692,"Lupin","Gryffindor","Gryffindor",75.77160690524084
56348692,"Sprout","Gryffindor","Hufflepuff",53.15909822440959
56348692,"Trelawney","Gryffindor","Ravenclaw",62.15000566213874
56348692,"McGonagall","Gryffindor","Gryffindor",75.87806970811667
53004543,"Dumbledore","Slytherin","Gryffindor",47.13830454817271
53004543,"Snape","Slytherin","Slytherin",35.575910997185126
53004543,"Flitwick","Slytherin","Ravenclaw",61.90927414477911
53004543,"Lupin","Slytherin","Gryffindor",62.03189605399376
53004543,"Sprout","Slytherin","Hufflepuff",44.4671427850483
53004543,"Trelawney","Slytherin","Ravenclaw",51.31456715003639
53004543,"McGonagall","Slytherin","Gryffindor",52.56809031694293
53048972,"Dumbledore","Gryffindor","Gryffindor",55.777267943548274
53048972,"Snape","Gryffindor","Slytherin",41.276880617293955
53048972,"Flitwick","Gryffindor","Ravenclaw",68.96439371370658
53048972,"Lupin","Gryffindor","Gryffindor",76.00834433635917
53048972,"Sprout","Gryffindor","Hufflepuff",56.982599690475276
53048972,"Trelawney","Gryffindor","Ravenclaw",68.07411756693796
53048972,"McGonagall","Gryffindor","Gryffindor",64.46666356873796
54405361,"Dumbledore","Ravenclaw","Gryffindor",64.24606029757861
54405361,"Snape","Ravenclaw","Slytherin",53.46137474785185
54405361,"Flitwick","Ravenclaw","Ravenclaw",58.33654757726962
54405361,"Lupin","Ravenclaw","Gryffindor",92.16797061811175
54405361,"Sprout","Ravenclaw","Hufflepuff",65.84241703139476
54405361,"Trelawney","Ravenclaw","Ravenclaw",59.260819215025556
54405361,"McGonagall","Ravenclaw","Gryffindor",70.52548404130145
54221202,"Dumbledore","Hufflepuff","Gryffindor",40.250132181337925
54221202,"Snape","Hufflepuff","Slytherin",51.98586327643621
54221202,"Flitwick","Hufflepuff","Ravenclaw",56.42862681036464
54221202,"Lupin","Hufflepuff","Gryffindor",71.65454750229001
54221202,"Sprout","Hufflepuff","Hufflepuff",43.621593687221385
54221202,"Trelawney","Hufflepuff","Ravenclaw",57.053239609053875
54221202,"McGonagall","Hufflepuff","Gryffindor",68.02284587737347
53890436,"Dumbledore","Hufflepuff","Gryffindor",64.23452509373891
53890436,"Snape","Hufflepuff","Slytherin",47.93325544747073
53890436,"Flitwick","Hufflepuff","Ravenclaw",66.40781532240456
53890436,"Lupin","Hufflepuff","Gryffindor",70.68715660072723
53890436,"Sprout","Hufflepuff","Hufflepuff",58.61914288606725
53890436,"Trelawney","Hufflepuff","Ravenclaw",63.36877413838531
53890436,"McGonagall","Hufflepuff","Gryffindor",74.44117301217075
54515450,"Dumbledore","Ravenclaw","Gryffindor",63.170049103443155
54515450,"Snape","Ravenclaw","Slytherin",45.36556281031939
54515450,"Flitwick","Ravenclaw","Ravenclaw",64.36247587733507
54515450,"Lupin","Ravenclaw","Gryffindor",67.61960256996551
54515450,"Sprout","Ravenclaw","Hufflepuff",53.92625998423924
54515450,"Trelawney","Ravenclaw","Ravenclaw",63.91662198022191
54515450,"McGonagall","Ravenclaw","Gryffindor",57.747457245704396
52841367,"Dumbledore","Gryffindor","Gryffindor",46.10845613218755
52841367,"Snape","Gryffindor","Slytherin",38.620006892993885
52841367,"Flitwick","Gryffindor","Ravenclaw",60.28548876890053
52841367,"Lupin","Gryffindor","Gryffindor",65.45054805707727
52841367,"Sprout","Gryffindor","Hufflepuff",30.689735664491344
52841367,"Trelawney","Gryffindor","Ravenclaw",47.828432769250526
52841367,"McGonagall","Gryffindor","Gryffindor",51.8536477333744
59474378,"Dumbledore","Ravenclaw","Gryffindor",68.13794991446349
59474378,"Snape","Ravenclaw","Slytherin",57.4886053207446
59474378,"Flitwick","Ravenclaw","Ravenclaw",77.59996025586071
59474378,"Lupin","Ravenclaw","Gryffindor",87.28695068749641
59474378,"Sprout","Ravenclaw","Hufflepuff",69.88803578477335
59474378,"Trelawney","Ravenclaw","Ravenclaw",66.14288907648965
59474378,"McGonagall","Ravenclaw","Gryffindor",80.07303371442721
58348536,"Dumbledore","Slytherin","Gryffindor",33.53779082264437
58348536,"Snape","Slytherin","Slytherin",31.065276921648895
58348536,"Flitwick","Slytherin","Ravenclaw",46.686065051548496
58348536,"Lupin","Slytherin","Gryffindor",52.92284075372557
58348536,"Sprout","Slytherin","Hufflepuff",36.950166560038966
58348536,"Trelawney","Slytherin","Ravenclaw",35.832103292581586
58348536,"McGonagall","Slytherin","Gryffindor",53.5093713098601
56339634,"Dumbledore","Hufflepuff","Gryffindor",35.22712182375496
56339634,"Snape","Hufflepuff","Slytherin",37.89277572047027
56339634,"Flitwick","Hufflepuff","Ravenclaw",44.24179143656598
56339634,"Lupin","Hufflepuff","Gryffindor",55.30804646861542
56339634,"Sprout","Hufflepuff","Hufflepuff",34.23930403047
56339634,"Trelawney","Hufflepuff","Ravenclaw",42.36747983752275
56339634,"McGonagall","Hufflepuff","Gryffindor",52.03751515237291
53916908,"Dumbledore","Gryffindor","Gryffindor",66.86840861515245
53916908,"Snape","Gryffindor","Slytherin",52.18424743569669
53916908,"Flitwick","Gryffindor","Ravenclaw",65.8210885903564
53916908,"Lupin","Gryffindor","Gryffindor",82.23997963501276
53916908,"Sprout","Gryffindor","Hufflepuff",51.193466043547026
53916908,"Trelawney","Gryffindor","Ravenclaw",71.45750113595692
53916908,"McGonagall","Gryffindor","Gryffindor",78.84670721133719
50612845,"Dumbledore","Ravenclaw","Gryffindor",59.01638801150712
50612845,"Snape","Ravenclaw","Slytherin",53.23544228753715
50612845,"Flitwick","Ravenclaw","Ravenclaw",69.73717119195584
50612845,"Lupin","Ravenclaw","Gryffindor",84.51141627676695
50612845,"Sprout","Ravenclaw","Hufflepuff",49.06436044943832
50612845,"Trelawney","Ravenclaw","Ravenclaw",68.75397132635325
50612845,"McGonagall","Ravenclaw","Gryffindor",72.60321806529704
56877545,"Dumbledore","Slytherin","Gryffindor",40.64701266595075
56877545,"Snape","Slytherin","Slytherin",32.18793268967203
56877545,"Flitwick","Slytherin","Ravenclaw",39.219663881019535
56877545,"Lupin","Slytherin","Gryffindor",63.19077411709527
56877545,"Sprout","Slytherin","Hufflepuff",40.25640949030303
56877545,"Trelawney","Slytherin","Ravenclaw",46.10665154963004
56877545,"McGonagall","Slytherin","Gryffindor",46.51310231809537
56051319,"Dumbledore","Slytherin","Gryffindor",37.140356474180734
56051319,"Snape","Slytherin","Slytherin",28.903913454105854
56051319,"Flitwick","Slytherin","Ravenclaw",37.7852176917506
56051319,"Lupin","Slytherin","Gryffindor",50.66377155300443
56051319,"Sprout","Slytherin","Hufflepuff",34.45306626931339
56051319,"Trelawney","Slytherin","Ravenclaw",42.736505432777165
56051319,"McGonagall","Slytherin","Gryffindor",50.50357762699713
50380816,"Dumbledore","Gryffindor","Gryffindor",63.55699929936274
50380816,"Snape","Gryffindor","Slytherin",42.635638975466215
50380816,"Flitwick","Gryffindor","Ravenclaw",64.35460213749579
50380816,"Lupin","Gryffindor","Gryffindor",79.57149661974987
50380816,"Sprout","Gryffindor","Hufflepuff",57.85525817774101
50380816,"Trelawney","Gryffindor","Ravenclaw",70.06684826245791
50380816,"McGonagall","Gryffindor","Gryffindor",71.68995557182927
53462846,"Dumbledore","Gryffindor","Gryffindor",49.60346608260444
53462846,"Snape","Gryffindor","Slytherin",44.60023710256634
53462846,"Flitwick","Gryffindor","Ravenclaw",57.91895729844371
53462846,"Lupin","Gryffindor","Gryffindor",83.19939872161724
53462846,"Sprout","Gryffindor","Hufflepuff",63.19348923746736
53462846,"Trelawney","Gryffindor","Ravenclaw",58.433461925235655
53462846,"McGonagall","Gryffindor","Gryffindor",62.53223420887278
54688494,"Dumbledore","Hufflepuff","Gryffindor",52.75844179204337
54688494,"Snape","Hufflepuff","Slytherin",40.18420669153402
54688494,"Flitwick","Hufflepuff","Ravenclaw",44.93515951677118
54688494,"Lupin","Hufflepuff","Gryffindor",62.78400098057306
54688494,"Sprout","Hufflepuff","Hufflepuff",38.24436137051322
54688494,"Trelawney","Hufflepuff","Ravenclaw",56.10587303005974
54688494,"McGonagall","Hufflepuff","Gryffindor",44.85350366604298
50695947,"Dumbledore","Hufflepuff","Gryffindor",56.76766684392761
50695947,"Snape","Hufflepuff","Slytherin",49.507923817952275
50695947,"Flitwick","Hufflepuff","Ravenclaw",64.38591240768112
50695947,"Lupin","Hufflepuff","Gryffindor",77.03113150948056
50695947,"Sprout","Hufflepuff","Hufflepuff",60.2270252708612
50695947,"Trelawney","Hufflepuff","Ravenclaw",57.48719196067895
50695947,"McGonagall","Hufflepuff","Gryffindor",61.732412589844266
51506708,"Dumbledore","Slytherin","Gryffindor",35.88497431264209
51506708,"Snape","Slytherin","Slytherin",20.98028431569685
51506708,"Flitwick","Slytherin","Ravenclaw",46.77803805225634
51506708,"Lupin","Slytherin","Gryffindor",40.64844074367346
51506708,"Sprout","Slytherin","Hufflepuff",24.449562594210875
51506708,"Trelawney","Slytherin","Ravenclaw",35.29251331610444
51506708,"McGonagall","Slytherin","Gryffindor",40.13436177785081
50757320,"Dumbledore","Slytherin","Gryffindor",38.98519644326002
50757320,"Snape","Slytherin","Slytherin",34.44399596291852
50757320,"Flitwick","Slytherin","Ravenclaw",44.90714408341381
50757320,"Lupin","Slytherin","Gryffindor",53.80244621447551
50757320,"Sprout","Slytherin","Hufflepuff",40.26979798902592
50757320,"Trelawney","Slytherin","Ravenclaw",51.84603143593615
50757320,"McGonagall","Slytherin","Gryffindor",51.07137823711252
57779861,"Dumbledore","Hufflepuff","Gryffindor",51.18996578988226
57779861,"Snape","Hufflepuff","Slytherin",48.876091874596476
57779861,"Flitwick","Hufflepuff","Ravenclaw",51.896249097078154
57779861,"Lupin","Hufflepuff","Gryffindor",61.851021976197515
57779861,"Sprout","Hufflepuff","Hufflepuff",38.02334874800836
57779861,"Trelawney","Hufflepuff","Ravenclaw",53.09961463860783
57779861,"McGonagall","Hufflepuff","Gryffindor",57.407477543153085
55166207,"Dumbledore","Gryffindor","Gryffindor",65.90342191411952
55166207,"Snape","Gryffindor","Slytherin",43.255911703036176
55166207,"Flitwick","Gryffindor","Ravenclaw",69.83737739770123
55166207,"Lupin","Gryffindor","Gryffindor",68.80123739469802
55166207,"Sprout","Gryffindor","Hufflepuff",53.114795299404264
55166207,"Trelawney","Gryffindor","Ravenclaw",67.77932567157481
55166207,"McGonagall","Gryffindor","Gryffindor",68.4252968774133
56576169,"Dumbledore","Gryffindor","Gryffindor",59.35344305786307
56576169,"Snape","Gryffindor","Slytherin",55.743914534102025
56576169,"Flitwick","Gryffindor","Ravenclaw",73.82398519380762
56576169,"Lupin","Gryffindor","Gryffindor",80.95798538343803
56576169,"Sprout","Gryffindor","Hufflepuff",58.65746782031848
56576169,"Trelawney","Gryffindor","Ravenclaw",67.80175181354453
56576169,"McGonagall","Gryffindor","Gryffindor",71.50540530145437
55566053,"Dumbledore","Slytherin","Gryffindor",49.04039843268881
55566053,"Snape","Slytherin","Slytherin",36.79190871051757
55566053,"Flitwick","Slytherin","Ravenclaw",51.90891383328237
55566053,"Lupin","Slytherin","Gryffindor",65.4532626673259
55566053,"Sprout","Slytherin","Hufflepuff",45.136705260627025
55566053,"Trelawney","Slytherin","Ravenclaw",55.78367407334359
55566053,"McGonagall","Slytherin","Gryffindor",56.20792982431095
56322740,"Dumbledore","Hufflepuff","Gryffindor",43.7794003987179
56322740,"Snape","Hufflepuff","Slytherin",50.04316640755277
56322740,"Flitwick","Hufflepuff","Ravenclaw",62.69311847677214
56322740,"Lupin","Hufflepuff","Gryffindor",65.24243958411155
56322740,"Sprout","Hufflepuff","Hufflepuff",49.466252696286524
56322740,"Trelawney","Hufflepuff","Ravenclaw",51.065088174875335
56322740,"McGonagall","Hufflepuff","Gryffindor",56.42359452665396
53176258,"Dumbledore","Hufflepuff","Gryffindor",52.63950293632393
53176258,"Snape","Hufflepuff","Slytherin",41.47870381666621
53176258,"Flitwick","Hufflepuff","Ravenclaw",59.39636969928664
53176258,"Lupin","Hufflepuff","Gryffindor",70.60624934387864
53176258,"Sprout","Hufflepuff","Hufflepuff",50.458077476356834
53176258,"Trelawney","Hufflepuff","Ravenclaw",64.17085942518102
53176258,"McGonagall","Hufflepuff","Gryffindor",58.49963332293984
53412958,"Dumbledore","Ravenclaw","Gryffindor",64.34629467435359
53412958,"Snape","Ravenclaw","Slytherin",45.351592287096125
53412958,"Flitwick","Ravenclaw","Ravenclaw",58.10148537194095
53412958,"Lupin","Ravenclaw","Gryffindor",79.46121962942775
53412958,"Sprout","Ravenclaw","Hufflepuff",45.590607571526924
53412958,"Trelawney","Ravenclaw","Ravenclaw",62.52186399414917
53412958,"McGonagall","Ravenclaw","Gryffindor",62.4754958202836
53801164,"Dumbledore","Ravenclaw","Gryffindor",62.194017656197126
53801164,"Snape","Ravenclaw","Slytherin",56.29608414392044
53801164,"Flitwick","Ravenclaw","Ravenclaw",67.80962834347498
53801164,"Lupin","Ravenclaw","Gryffindor",80.41624717206393
53801164,"Sprout","Ravenclaw","Hufflepuff",62.88872660251825
53801164,"Trelawney","Ravenclaw","Ravenclaw",66.64085203403374
53801164,"McGonagall","Ravenclaw","Gryffindor",74.55050138164638
54116978,"Dumbledore","Gryffindor","Gryffindor",43.476100037835735
54116978,"Snape","Gryffindor","Slytherin",36.171996103225965
54116978,"Flitwick","Gryffindor","Ravenclaw",47.065339036453196
54116978,"Lupin","Gryffindor","Gryffindor",61.697380349921204
54116978,"Sprout","Gryffindor","Hufflepuff",44.148424915555054
54116978,"Trelawney","Gryffindor","Ravenclaw",48.87496784564796
54116978,"McGonagall","Gryffindor","Gryffindor",55.720372861315674
58566516,"Dumbledore","Ravenclaw","Gryffindor",64.27228646345614
58566516,"Snape","Ravenclaw","Slytherin",64.05654233279996
58566516,"Flitwick","Ravenclaw","Ravenclaw",82.08199255504402
58566516,"Lupin","Ravenclaw","Gryffindor",89.13479708204002
58566516,"Sprout","Ravenclaw","Hufflepuff",62.44645348425819
58566516,"Trelawney","Ravenclaw","Ravenclaw",76.78999703401949
58566516,"McGonagall","Ravenclaw","Gryffindor",83.25522346670631
53898949,"Dumbledore","Slytherin","Gryffindor",47.93350183943556
53898949,"Snape","Slytherin","Slytherin",39.52443914952866
53898949,"Flitwick","Slytherin","Ravenclaw",51.93722146055822
53898949,"Lupin","Slytherin","Gryffindor",64.10717636721635
53898949,"Sprout","Slytherin","Hufflepuff",48.78829439815203
53898949,"Trelawney","Slytherin","Ravenclaw",53.93550074347606
53898949,"McGonagall","Slytherin","Gryffindor",59.88132125949
55722548,"Dumbledore","Hufflepuff","Gryffindor",31.710955273412218
55722548,"Snape","Hufflepuff","Slytherin",23.743196051935698
55722548,"Flitwick","Hufflepuff","Ravenclaw",46.03456013284416
55722548,"Lupin","Hufflepuff","Gryffindor",51.61140643628368
55722548,"Sprout","Hufflepuff","Hufflepuff",26.206708543461747
55722548,"Trelawney","Hufflepuff","Ravenclaw",45.48726937598107
55722548,"McGonagall","Hufflepuff","Gryffindor",41.364772882963194
50164488,"Dumbledore","Slytherin","Gryffindor",31.98344479646932
50164488,"Snape","Slytherin","Slytherin",41.712126852632814
50164488,"Flitwick","Slytherin","Ravenclaw",45.10760439445532
50164488,"Lupin","Slytherin","Gryffindor",55.52117282366626
50164488,"Sprout","Slytherin","Hufflepuff",39.03145038052857
50164488,"Trelawney","Slytherin","Ravenclaw",44.27083956251654
50164488,"McGonagall","Slytherin","Gryffindor",57.915677800504916
52129104,"Dumbledore","Gryffindor","Gryffindor",49.16393145532066
52129104,"Snape","Gryffindor","Slytherin",46.98431533283134
52129104,"Flitwick","Gryffindor","Ravenclaw",58.94407802150319
52129104,"Lupin","Gryffindor","Gryffindor",67.7513263409976
52129104,"Sprout","Gryffindor","Hufflepuff",54.120005665647064
52129104,"Trelawney","Gryffindor","Ravenclaw",55.40220442660889
52129104,"McGonagall","Gryffindor","Gryffindor",57.763595523095375
57287792,"Dumbledore","Ravenclaw","Gryffindor",71.70375664338344
57287792,"Snape","Ravenclaw","Slytherin",59.43638658984386
57287792,"Flitwick","Ravenclaw","Ravenclaw",78.6274341472366
57287792,"Lupin","Ravenclaw","Gryffindor",85.69799633227066
57287792,"Sprout","Ravenclaw","Hufflepuff",62.97705141469036
57287792,"Trelawney","Ravenclaw","Ravenclaw",79.97354810485496
57287792,"McGonagall","Ravenclaw","Gryffindor",78.04862540835397
56225089,"Dumbledore","Hufflepuff","Gryffindor",52.502730098347
56225089,"Snape","Hufflepuff","Slytherin",36.50974755899499
56225089,"Flitwick","Hufflepuff","Ravenclaw",60.164396112048905
56225089,"Lupin","Hufflepuff","Gryffindor",65.35517533810702
56225089,"Sprout","Hufflepuff","Hufflepuff",41.60493812288343
56225089,"Trelawney","Hufflepuff","Ravenclaw",50.31532547983234
56225089,"McGonagall","Hufflepuff","Gryffindor",56.03897775816851
51285167,"Dumbledore","Slytherin","Gryffindor",58.7079870880949
51285167,"Snape","Slytherin","Slytherin",51.4453775128858
51285167,"Flitwick","Slytherin","Ravenclaw",64.18566154940883
51285167,"Lupin","Slytherin","Gryffindor",81.40829840774748
51285167,"Sprout","Slytherin","Hufflepuff",55.494114974819894
51285167,"Trelawney","Slytherin","Ravenclaw",64.13032695429298
51285167,"McGonagall","Slytherin","Gryffindor",71.60080864731916
55313520,"Dumbledore","Slytherin","Gryffindor",63.27200310524064
55313520,"Snape","Slytherin","Slytherin",43.43424708544006
55313520,"Flitwick","Slytherin","Ravenclaw",64.58040936541772
55313520,"Lupin","Slytherin","Gryffindor",71.90214947932347
55313520,"Sprout","Slytherin","Hufflepuff",50.47131490914449
55313520,"Trelawney","Slytherin","Ravenclaw",58.0585310978331
55313520,"McGonagall","Slytherin","Gryffindor",70.1785535438607
57271607,"Dumbledore","Ravenclaw","Gryffindor",56.700316079780045
57271607,"Snape","Ravenclaw","Slytherin",44.68813920995612
57271607,"Flitwick","Ravenclaw","Ravenclaw",64.22596677554995
57271607,"Lupin","Ravenclaw","Gryffindor",77.40235247267759
57271607,"Sprout","Ravenclaw","Hufflepuff",60.20551164771948
57271607,"Trelawney","Ravenclaw","Ravenclaw",61.699190796625764
57271607,"McGonagall","Ravenclaw","Gryffindor",73.57718969009385
58334240,"Dumbledore","Gryffindor","Gryffindor",60.990160288403864
58334240,"Snape","Gryffindor","Slytherin",44.00404421017831
58334240,"Flitwick","Gryffindor","Ravenclaw",71.41286681823293
58334240,"Lupin","Gryffindor","Gryffindor",83.55644213551503
58334240,"Sprout","Gryffindor","Hufflepuff",55.64520551439363
58334240,"Trelawney","Gryffindor","Ravenclaw",65.30391713623936
58334240,"McGonagall","Gryffindor","Gryffindor",63.34939254729392
57825325,"Dumbledore","Ravenclaw","Gryffindor",56.36772420755032
57825325,"Snape","Ravenclaw","Slytherin",62.757177528196074
57825325,"Flitwick","Ravenclaw","Ravenclaw",72.84223838484152
57825325,"Lupin","Ravenclaw","Gryffindor",83.4314674869255
57825325,"Sprout","Ravenclaw","Hufflepuff",64.05815856624454
57825325,"Trelawney","Ravenclaw","Ravenclaw",68.47033080683362
57825325,"McGonagall","Ravenclaw","Gryffindor",77.98946100225108
55669393,"Dumbledore","Gryffindor","Gryffindor",19.803233650457056
55669393,"Snape","Gryffindor","Slytherin",20.67119989718715
55669393,"Flitwick","Gryffindor","Ravenclaw",39.7522407717838
55669393,"Lupin","Gryffindor","Gryffindor",44.630771495109386
55669393,"Sprout","Gryffindor","Hufflepuff",23.669690625092944
55669393,"Trelawney","Gryffindor","Ravenclaw",32.09656399155302
55669393,"McGonagall","Gryffindor","Gryffindor",41.239728719764955
52729448,"Dumbledore","Slytherin","Gryffindor",35.516735732199244
52729448,"Snape","Slytherin","Slytherin",26.13235335217427
52729448,"Flitwick","Slytherin","Ravenclaw",42.75290578556928
52729448,"Lupin","Slytherin","Gryffindor",60.76416436229051
52729448,"Sprout","Slytherin","Hufflepuff",32.16168814380935
52729448,"Trelawney","Slytherin","Ravenclaw",44.50509589276246
52729448,"McGonagall","Slytherin","Gryffindor",49.68214524698383
51213400,"Dumbledore","Hufflepuff","Gryffindor",40.82901712468196
51213400,"Snape","Hufflepuff","Slytherin",41.83557407950674
51213400,"Flitwick","Hufflepuff","Ravenclaw",50.492824495881656
51213400,"Lupin","Hufflepuff","Gryffindor",69.49644617631829
51213400,"Sprout","Hufflepuff","Hufflepuff",40.27344557307534
51213400,"Trelawney","Hufflepuff","Ravenclaw",40.88262319345925
51213400,"McGonagall","Hufflepuff","Gryffindor",62.93496066053239
56598151,"Dumbledore","Ravenclaw","Gryffindor",52.04396635100903
56598151,"Snape","Ravenclaw","Slytherin",28.47130108884357
56598151,"Flitwick","Ravenclaw","Ravenclaw",54.27071284715471
56598151,"Lupin","Ravenclaw","Gryffindor",64.0872643750896
56598151,"Sprout","Ravenclaw","Hufflepuff",37.742332415798984
56598151,"Trelawney","Ravenclaw","Ravenclaw",49.12093823887295
56598151,"McGonagall","Ravenclaw","Gryffindor",60.36839552436535
53259329,"Dumbledore","Gryffindor","Gryffindor",51.53518082372503
53259329,"Snape","Gryffindor","Slytherin",40.56202487094863
53259329,"Flitwick","Gryffindor","Ravenclaw",54.53933182011339
53259329,"Lupin","Gryffindor","Gryffindor",57.50670215544386
53259329,"Sprout","Gryffindor","Hufflepuff",48.791468790081424
53259329,"Trelawney","Gryffindor","Ravenclaw",45.43464979863127
53259329,"McGonagall","Gryffindor","Gryffindor",57.799210806995255
57055990,"Dumbledore","Gryffindor","Gryffindor",41.87866453090527
57055990,"Snape","Gryffindor","Slytherin",40.28443149447879
57055990,"Flitwick","Gryffindor","Ravenclaw",58.94973520980904
57055990,"Lupin","Gryffindor","Gryffindor",62.5237187661139
57055990,"Sprout","Gryffindor","Hufflepuff",46.557436122129936
57055990,"Trelawney","Gryffindor","Ravenclaw",50.884839338854114
57055990,"McGonagall","Gryffindor","Gryffindor",72.0946100342482
53949950,"Dumbledore","Gryffindor","Gryffindor",63.17317224964216
53949950,"Snape","Gryffindor","Slytherin",38.81318439394171
53949950,"Flitwick","Gryffindor","Ravenclaw",54.94342096870663
53949950,"Lupin","Gryffindor","Gryffindor",63.232192793605165
53949950,"Sprout","Gryffindor","Hufflepuff",44.52618187207051
53949950,"Trelawney","Gryffindor","Ravenclaw",49.08790104760531
53949950,"McGonagall","Gryffindor","Gryffindor",60.282250574266726
52296933,"Dumbledore","Hufflepuff","Gryffindor",29.064571230859354
52296933,"Snape","Hufflepuff","Slytherin",28.24870777427858
52296933,"Flitwick","Hufflepuff","Ravenclaw",54.72192482985889
52296933,"Lupin","Hufflepuff","Gryffindor",50.077502588828494
52296933,"Sprout","Hufflepuff","Hufflepuff",30.02228393017034
52296933,"Trelawney","Hufflepuff","Ravenclaw",39.93136959331029
52296933,"McGonagall","Hufflepuff","Gryffindor",52.63425683013841
51324696,"Dumbledore","Gryffindor","Gryffindor",51.30751983047113
51324696,"Snape","Gryffindor","Slytherin",29.725107165314473
51324696,"Flitwick","Gryffindor","Ravenclaw",57.665376279216474
51324696,"Lupin","Gryffindor","Gryffindor",64.79100529419654
51324696,"Sprout","Gryffindor","Hufflepuff",44.69446831275611
51324696,"Trelawney","Gryffindor","Ravenclaw",56.282122212880395
51324696,"McGonagall","Gryffindor","Gryffindor",59.039456900926915
51005900,"Dumbledore","Slytherin","Gryffindor",34.38511341885183
51005900,"Snape","Slytherin","Slytherin",30.268851888734098
51005900,"Flitwick","Slytherin","Ravenclaw",37.016606728335965
51005900,"Lupin","Slytherin","Gryffindor",48.40284510056476
51005900,"Sprout","Slytherin","Hufflepuff",36.9492236507459
51005900,"Trelawney","Slytherin","Ravenclaw",39.8966686576948
51005900,"McGonagall","Slytherin","Gryffindor",46.998252854009785
57305260,"Dumbledore","Ravenclaw","Gryffindor",56.74676044740518
57305260,"Snape","Ravenclaw","Slytherin",50.9495788735711
57305260,"Flitwick","Ravenclaw","Ravenclaw",56.701930751654395
57305260,"Lupin","Ravenclaw","Gryffindor",73.42236882074297
57305260,"Sprout","Ravenclaw","Hufflepuff",55.973933522675246
57305260,"Trelawney","Ravenclaw","Ravenclaw",60.02065677081975
57305260,"McGonagall","Ravenclaw","Gryffindor",74.48466092112199
55996910,"Dumbledore","Ravenclaw","Gryffindor",72.2010171889827
55996910,"Snape","Ravenclaw","Slytherin",78.43083227913827
55996910,"Flitwick","Ravenclaw","Ravenclaw",86.04801381256438
55996910,"Lupin","Ravenclaw","Gryffindor",100
55996910,"Sprout","Ravenclaw","Hufflepuff",75.30424699298861
55996910,"Trelawney","Ravenclaw","Ravenclaw",87.79094969803488
55996910,"McGonagall","Ravenclaw","Gryffindor",92.22697819433628
58144421,"Dumbledore","Gryffindor","Gryffindor",53.418636511748986
58144421,"Snape","Gryffindor","Slytherin",50.46138087639648
58144421,"Flitwick","Gryffindor","Ravenclaw",56.67819307734952
58144421,"Lupin","Gryffindor","Gryffindor",63.68080298025292
58144421,"Sprout","Gryffindor","Hufflepuff",52.19275566485411
58144421,"Trelawney","Gryffindor","Ravenclaw",63.15319571967903
58144421,"McGonagall","Gryffindor","Gryffindor",50.501713348613954
51972278,"Dumbledore","Slytherin","Gryffindor",47.796904642689086
51972278,"Snape","Slytherin","Slytherin",24.397724570655004
51972278,"Flitwick","Slytherin","Ravenclaw",44.0943994610563
51972278,"Lupin","Slytherin","Gryffindor",57.584170602882864
51972278,"Sprout","Slytherin","Hufflepuff",40.46915059090905
51972278,"Trelawney","Slytherin","Ravenclaw",46.81339731794834
51972278,"McGonagall","Slytherin","Gryffindor",50.879996219033174
58249432,"Dumbledore","Slytherin","Gryffindor",57.02728514045656
58249432,"Snape","Slytherin","Slytherin",42.61934172561001
58249432,"Flitwick","Slytherin","Ravenclaw",55.50595992685539
58249432,"Lupin","Slytherin","Gryffindor",65.33082068385627
58249432,"Sprout","Slytherin","Hufflepuff",40.084527920588556
58249432,"Trelawney","Slytherin","Ravenclaw",57.28307294561478
58249432,"McGonagall","Slytherin","Gryffindor",59.53573787857765
